x                         y                        z                        mf.Hx                    mf.Hy                    mf.Hz
55.46738728739337         -64.40783296704146       94.76680066720134        -204794.16744653386      -105278.08147944551      -1165.7908380275494
58.93399525355708         -63.395477891715664      65.44244458158808        -306258.6908900513       126777.02317135023       -1506.658601519201
59.09935430291703         -63.230118842355715      69.5039926531093         -295521.64856197766      134756.05090826037       -180.29377825574755
61.28401130487867         -61.045461840394076      71.90235502810982        -209148.84441396617      217113.1398151221        -233.46974801288698
59.42406347774601         -60.77648130480088       71.9118180139522         -200688.02115938056      155193.84977802823       120.29321600653202
60.09199470380304         -60.116155669820635      75.12011167646412        -177429.16210267413      174558.8321591486        291.2634212300216
63.34730689614918         -58.98216624912356       74.75400275359385        -134229.67945884526      299801.4349236424        -1933.0263582388732
68.29847082778953         -59.81318945355098       73.57672765263888        236579.48922601357       -229598.98624858068      -3359.301142968222
67.97068117276477         -59.48539979852623       81.30033166875711        256047.62897315196       -217819.1720359863       1735.4107009774098
68.40544108455795         -59.92015971031942       90.80558646368901        239245.30500018844       -236009.6016217049       -878.2741964733626
61.21701829628787         -61.112454848984875      88.01163407289107        -213039.20885489168      217068.59501074767       -171.3438531455638
57.979113668604356        -62.156434728860184      85.32034709361437        -248322.40237367305      86732.07744628415        553.1264940875083
61.27423578529846         -61.05523735997428       84.12744449044641        -209939.45969918589      219195.70805352065       -637.3230913795903
71.77133829043456         -63.28605691619602       86.33088158969105        -192672.25674125017      -222204.24385716984      -1320.3989901676025
77.69182527324779         -62.70803594459194       90.99122880381063        -74516.35455562158       -80080.47958262125       -1619.1786334873802
60.153498643098644        -60.05461348634865       78.19529260590339        -175413.95055395996      179863.3152033182        -855.5549814020031
61.292537275391254        -61.03693586988147       76.01588181874831        -208772.7453165526       220614.57129429173       -628.1563702442105
61.25592149475509         -61.07355165051763       80.10075046404732        -211560.02637937493      217098.9103195026        -449.59103028574765
58.37110720671572         -61.78846043932556       80.30444553991602        -222573.636354815        105630.48180605721       -1674.7835386219197
59.0804457000893          -63.24902744518343       73.5818994276574         -302938.6744699876       134749.02843183163       2236.045802390314
56.53745406757608         -63.47059388060525       69.44291940379496        -258816.44128841982      -22349.555767795227      59.72549134114861
56.922095885517074        -65.40737725975566       71.65103174169683        -284182.19983085187      -273168.0594840133       -2424.104389498671
56.922095885517074        -65.40737725975568       67.67041886715812        -298605.21386212565      -263795.40192404226      1444.374819941571
57.051624450436506        -63.008825949753714      75.52836900653561        -264208.12279798405      3775.1935374319355       -688.094748300312
56.92209588551707         -65.40737725975566       95.5347089889291         -313963.8594783283       -260013.71064260547      -1215.5438265371524
52.44383149886733         -66.89278389870174       94.19765943918476        -36897.664952576815      -70997.83339588718       1633.8197112971104
59.03578219897443         -63.293690946298305      89.66383295702866        -296257.78253724374      132561.03955737848       -1055.2415541397097
59.14203916136404         -63.187433983908704      85.5926200643889         -301507.43606317864      134850.72770849042       -175.78945455197254
59.146522093376376        -63.182951051896346      81.58914993241285        -292559.4451687791       148947.96777468454       -164.40057016409762
54.88076904221789         -67.02247894208483       99.9059391996784         -48665.04064192254       -163884.53360982877      2634.8201785719807
50.9071208121107          -68.06956038216471       101.1023184256738        -40695.75527664884       -61537.45220663031       -157.46094626726784
59.10321870065331         -67.58850007489191       100.74147070221161       192955.85667655253       -284541.7643089779       263.2963510125593
59.58544586596208         -68.07072724020068       95.44827265601418        225902.01989285473       -268586.8612509305       -3424.8422674419626
56.92209588551707         -65.40737725975566       91.55409611439039        -259589.28351048322      -281992.659232922        1425.9300645726594
56.92209588551707         -65.40737725975566       87.5734832398517         -300558.64020854566      -246142.423794723        -3039.465059216331
36.04469647331654         -78.69672319442272       110.19273777500612       16719.330620341756       -350609.5897144297       -15360.9837876614
33.35116642313916         -78.18375597409013       107.59752019824847       70450.69910644465        -252791.19065797728      -10256.888325747235
37.074588813533964        -76.48839692598729       107.19462287181548       -121812.99556908394      -241479.11971608034      -6872.14433834883
41.349457805179185        -76.95902210617815       103.24522133545841       -164474.0022888702       42741.444042476374       -395.90258560322206
38.97508788064134         -75.53768943180803       103.62938436654164       -178780.54642802477      -102401.37761673062      -3416.8502734118597
42.85532591198157         -73.40586516742269       103.36187643781105       -82772.07609862283       -16613.02849303557       -1812.9672088318032
40.935939904931935        -74.49328039561556       99.39744165478804        -115130.42240232161      -31638.3716316456        -2891.2069507153474
40.69328232566624         -74.62611321490367       107.58135934570753       -109868.61407323852      -28325.212074058516      -3805.098382506896
38.64539409464801         -77.61947896803576       108.38709677419354       -369591.1152791614       -142525.2936093438       -6123.19898784366
44.17854262915934         -76.76454298248225       108.43222849543112       -62223.18831885678       45293.90696999525        -3261.143793158174
44.87605588483667         -72.18822347323014       107.43850278661579       -55210.661611862066      -17133.133472416343      -2159.4628887098656
46.99017669302858         -70.83024279471272       112.34333712457547       -36291.80321493804       -23575.725114710687      -382.02041543030714
69.42741588139953         -63.53525201408132       136.15602721618686       5908.762323167435        -7721.893353468053       -6334.198831373086
45.60401437670991         -71.73041857672531       150                      739.421053194685         1040.0397295034138       -14.72261244160599
56.882830674719905        -78.35466010956316       150                      3644.8766057383036       1461.6655880034243       60.66287267945913
49.573308602401845        -69.04699178248848       138.68848966665556       893.1191552199124        -822.7785395851962       810.1196432510566
77.7817459305202          -77.78174593052026       150                      -458.2143163882828       202.82774431898213       153.59736560606865
59.81210756311476         -68.29738893735336       113.63078776154431       211745.92772328504       -202093.968456915        1110.664993317773
54.33771236124178         -70.38843854255487       118.37594513256234       16063.071721794202       -50302.745062716516      10641.600621698806
49.362950801812595        -69.19753672015953       117.92936091771764       -23938.007375885863      -28215.434273789753      7550.763099268937
47.058991260446284        -70.78454168495576       123.17197228455447       -13811.263418391352      -7883.066670408425       -481.1565387197827
47.76508440240806         -73.91843833057797       119.7943042813702        -15023.617492462421      664.4214810553315        -1673.4788349611777
43.40682731780028         -73.08110112883267       123.1844879203525        -24067.469391582003      -2528.6597740210345      -13159.123454711887
44.13406963567739         -72.64422824556111       118.06149216940416       -42949.33271960176       -10965.051847505973      -11950.147931167001
60.90814986313388         -72.83582062902211       132.45630228004197       13067.496477487786       -5782.570527349383       -4900.628233842157
53.807933081452816        -65.80050408243005       131.87453697854642       2223.2980384956154       -7493.362876968738       7367.762727013608
55.70106538568353         -71.62288369833779       126.90094580754774       12792.26811483164        -11597.211635008061      2000.9408625112192
48.63806411270471         -69.70895723914128       129.07129165993473       -3448.7748304218057      -5107.529366404807       2431.564344711602
47.79639043121673         -77.60768420027658       131.13179042362037       1286.0078718989048       6757.278759446968        1231.6218743584204
43.880878194739914        -72.79744864250671       131.79064404312342       -4575.204039110612       1716.4630873770093       -3129.6262634866175
41.253479122982675        -74.3179013444919        126.65315116687889       -16308.721296416892      3679.1929022356167       -15757.29736202472
39.07150347060066         -75.4878640348688        130.69252972245704       -8227.487561793414       6127.817160798773        -10599.544181236384
44.879305281007014        -72.18620337359609       126.76671934054265       -11029.529652082454      -1159.7327171945988      -5059.97732920741
47.56003875667809         -74.39193959435165       126.63640198724646       -3905.168766524123       2108.3917505035683       -1165.8127451791554
51.64049148450818         -72.14672886121501       102.19195823767406       3273.3281004720357       -39360.27706807659       970.777414593458
46.98397456406756         -70.83435701806754       102.57961667307161       -43257.108499135466      -25529.29734206516       15.865157632564761
49.55488510472985         -69.06021548081807       106.51501873327808       -37948.90609304661       -47203.33976692388       1601.2062325128084
46.624834944394216        -75.25843990165116       103.65891239103884       -37167.71975146432       14890.676433677494       19.20482864413078
44.52207916333809         -72.40707470250028       99.38861890959194        -62095.749828475346      -18371.94868938662       -671.4228514928112
49.838988822046744        -74.84155466012433       109.34559355474096       -4785.4467255756845      -637.4895056918516       544.7603275449053
90.22219854275473         -62.92817246759794       111.62963863263104       -26822.445227350363      -43090.23786872864       -3031.5732761911822
79.99750129771233         -56.50975013087506       120.39537224199633       -17088.50872846158       -30270.28938829718       -5345.700152474338
77.87493523288683         -57.63229174771585       128.10488874509818       -4041.051604129157       -15017.576848386469      -4533.769876017273
85.03114878400514         -69.783262581169         132.16454305869487       -7209.224536153193       -10509.583513989848      -13926.911893925426
73.9567361589556          -66.39946188300934       122.18799028614335       -34280.06136188366       -25448.210309014245      -77190.30188429642
63.286056916196           -71.77133829043458       119.99999999999999       105784.683344639         68210.5901895662         -126794.33525161253
67.72397654701354         -67.33341865961704       119.99999999999996       23412.76132319504        -18447.159193400737      -237656.6213271985
67.71800053278851         -67.33939467384208       114.32612832134497       -213832.7013941775       206374.99852398553       -44922.64385009303
75.81225148139625         -66.72980134076947       111.49450270292176       -100764.97271131807      -23558.07690154484       -18524.95468720339
71.77133829043456         -63.28605691619603       103.02587367468288       -215879.57974538667      -210186.870515353        -2508.856411938573
71.77133829043456         -63.28605691619602       94.60744055568192        -206990.99162637984      -203743.08557762904      -5346.4878209454255
77.66966867631116         -62.9400880573297        99.81269720046872        -80441.9842667768        -85639.87488483077       -6695.310349623648
72.81761723747822         -68.25704567498883       106.58433445460615       -135379.83173654863      43459.364078023165       -16147.133642318562
67.68300267129368         -67.37439253533691       105.89769168221734       -190110.32601489197      185720.75562127033       -10429.190924373706
54.591733293543285        -72.393947361733         110.87394766800732       43209.43758623184        -45317.90349161899       -704.654976851572
59.78787631677668         -68.27315769101529       106.21986392349237       213649.79357803235       -226138.69727177895      -2862.2240144124216
63.286056916196           -71.77133829043458       109.32252933675234       157851.33970722315       200216.6607813403        -18152.083268449078
56.27949618463386         -71.51626120008575       103.99117603599335       82856.13546121842        -86411.09714853557       -1852.158860139656
68.78053005321387         -60.29524867897533       67.96648314482789        210921.56460086032       -250143.89421994044      -2337.189035165987
63.28605691619599         -71.77133829043457       100.15804020259606       233172.47250979755       190410.53708646336       -4279.450361812779
71.77133829043454         -63.28605691619602       78.15645401010423        -173163.3129789172       -225763.43875260197      1711.9640260631018
81.73422650958429         -60.77040007789856       81.14106627738205        -51552.644472602944      -69756.01754163072       -302.640109037618
74.94462870440621         -70.36508519781216       89.755379786202          -81824.72569722087       16269.550085433788       -3813.780778807033
82.41947384594907         -72.84936740258571       98.76684540287893        -28961.498052691808      -34544.09299637192       -6544.868792871233
59.102673131889254        -63.22680001338349       33.5919531406587         -300039.07659068843      134823.7879956886        1971.43062257464
57.788984668494926        -62.33324354615648       33.819064573161874       -245463.2643859231       86629.49823051834        -1093.3888140110241
59.149833501327315        -61.04340420360956       30.103882148661288       -209744.98687761257      142165.41900761655       -30.672267890963667
56.690100446294764        -63.3342917493281        30.37220487616033        -264248.40224807826      -12928.222754132894      140.85588610031067
59.75052301026327         -62.57895013500947       0                        -267661.087092546        162987.339777563         154.08933022680034
61.17631446990229         -61.153158675370456      3.3128973677265674       -212124.08085129096      213698.8749791792        -165.84177195411615
61.14134535264073         -61.18812779263202       7.389437416552532        -215754.6740201082       212483.49252931474       147.76808981258958
59.0808791744606          -63.24859397081213       6.014870267415238        -296644.2548612809       141264.28037268572       3289.6140139620443
70.54278190111705         -56.01837217553728       19.21495525219253        112535.02835239087       -75446.2864606972        200.4264499009796
68.61373891219333         -55.39265348610003       0                        154197.39816289177       -13046.143255125504      -1934.5020290320265
67.14067251663528         -58.65539114239674       2.6321161824690695       305577.4350411107        -160122.78741708407      6271.22122688513
69.67251067186463         -56.59190328927425       4.843627651908765        145867.57568240777       -78810.84039685354       -895.1604306796468
67.66032736864483         -59.17504599440629       6.307806982843882        272432.9330913132        -195316.2201736406       -373.0537390678927
69.20434207975707         -56.12816737839155       8.936794831256961        159983.99627565386       -54412.48963069391       2174.6899599828525
68.22125128563489         -59.73596991139634       0                        250660.4827248892        -233164.21555779554      648.7258221596087
68.88831947122519         -60.40303809698664       2.9777070500620804       216692.69532803234       -261941.58770918747      -3616.987673936888
78.76981229537473         -46.5030293906704        0                        -64782.93383831961       15494.96491139665        -1013.7040100011758
76.12897681383076         -48.39923819506447       7.181619037749868        -22692.13680517252       12643.06322896938        330.85152343637395
73.78410271566483         -52.10247093744986       0                        20674.385022569917       -19824.524631190092      228.16177748043725
83.37835223813435         -46.0446591709567        0                        -117387.66212913704      -59869.43541633512       4959.805776617764
85.93439476063736         -42.08954498593378       0                        -102406.56784318952      -319275.280670461        -12218.23668327346
92.33513097926283         -45.28950660514558       18.22089051431356        1495.7211420161586       -90704.87348446295       189.0171558052947
81.78040591570628         -49.28095048116488       7.933311977067516        -60642.90276149845       -36020.13456872151       -1805.4137325310844
88.82953253826608         -51.40339917238214       10.138735738425039       -43728.25415992208       -72840.66469892363       -99.51027711946644
98.7358671978883          -48.48946822435736       12.57072857116119        -25659.527018397243      -47678.44487214643       667.6007008515559
92.79770284717704         -43.397290581442846      0                        19350.72138652366        -75543.74469858198       4047.845177606484
101.6338911118466         -42.07747390658934       0                        -1366.1682670398782      -775.5727638199644       -297.92074948752804
87.5968368874648          -48.03872644619187       0                        -43651.29163900203       -90005.92508203589       -3613.41432976412
68.05151903445591         -59.56623766021735       32.07313249477637        250660.22478944637       -222219.6729980822       546.26444732158
67.67906032038555         -59.193778946146985      24.65942576535841        268809.892542088         -205905.07330126816      -471.6423407396599
61.226287169442706        -61.10318597583002       31.361981806179827       -212252.72222427334      214755.16056935134       289.13558734325295
59.04473346379956         -63.28473968147319       9.815908705672964        -297603.75151310896      131954.3738494891        -793.9756091225975
61.20738032605191         -61.12209281922082       15.540303143841479       -211923.06747980227      215226.15782092625       -244.75477072828187
59.16591201911952         -61.027820335858365      16.48566780865846        -207154.89172829286      143247.26583750837       201.4524824935068
67.65300664165434         -59.1677252674158        16.62797673143896        268895.6679170413        -190223.36362953697      221.2095282659345
69.9054175736464          -55.862833885410176      14.278569364373231       128433.33711053069       -57876.054551869755      -1412.1703474151689
59.080990285040585        -63.24848286023216       13.784415353310788       -300133.43565565575      134455.68740034895       61.40724191181149
61.21650562568147         -61.11296751959127       27.382101503248183       -213127.18418270463      217420.37837318255       -129.0896548505321
59.99674324131843         -60.211218227464144      26.220639571225796       -180600.02015515167      175690.21090151972       72.08091660724018
61.23603302769192         -61.093440117580826      19.474334520771695       -212303.83142764706      217278.02607418862       -98.97452692117457
60.213944491472745        -59.994007107192274      19.63054941410136        -171973.87467849327      181673.39153513213       -21.393653419278564
61.22140474181684         -61.10806840345589       23.413881223914633       -212210.82877991573      216540.46372578383       -73.94772820406088
59.09938662996493         -63.2300865153078        17.71356018854172        -298639.1684557524       146294.143292909         -286.83259768797416
68.54515154667321         -60.059870172434664      20.902731582883476       233842.1630330701        -265698.7698615533       1749.5834260972601
68.13873614249327         -59.65345476825473       11.622673625764712       247593.53637923326       -234407.04287647095      -1792.6905012087345
69.02274662099809         -60.53746524675955       34.98162891826018        209338.0624248668        -269461.42641362565      -63.51969796517551
68.50679401994923         -60.021512645710686      28.621350777593264       230560.18879879962       -273320.0007102201       -8803.52968785441
86.84770749600006         -49.521932487732876      31.140918062392362       -49662.490856223165      -82779.8715973544        1105.6482765632236
96.60860215074189         -52.600171011886154      28.363579187950666       -36029.36236605107       -59759.13553839805       -301.6997572867283
74.47045934055666         -57.15738518376447       35.210425339843894       10348.586113823101       -90485.74807507402       1543.6801532663242
73.70295524797065         -54.92445482816547       28.957314633626897       39744.46102104351        -63129.65644613872       1217.5487991096284
76.924627475916           -60.07176412331013       24.815695366499757       -54959.69259614007       -108443.30044961013      -349.5296862953938
71.77133829043454         -63.28605691619602       24.082519124412894       -264064.13379764894      -202830.79144352704      6036.386030397915
59.08580812232354         -63.24366502294919       29.640511091419903       -297248.20708629326      135423.9961572533        691.6855863937233
71.17636304435993         -56.113053439563004      57.856790989834636       98317.80781380965        -81585.2319436464        337.36699611105314
67.94534861473782         -59.46006724049929       52.817337298380295       247400.79568031445       -200108.82161566944      -3601.178182649526
68.7443212010275          -60.25903982678894       48.9388170468527         222016.4506671095        -254736.76419602288      6006.024348934248
85.94916584068005         -50.03147754909869       46.84393063392228        -60479.9395794085        -76568.50805992962       493.0615492970764
75.91017441555444         -52.679589321852724      43.04923883686218        226.64591947568388       -33678.900319715         30.325599761619838
73.79859386328172         -56.473420388926925      48.70024960863366        29856.01296168628        -79881.55235897956       -1938.209332705145
71.8000957418914          -58.490211505950505      40.93124969377805        64084.10525008395        -161915.574159231        -1994.6159214217466
68.58184741854056         -60.09656604430202       41.261742254870875       232726.19389789083       -253110.17485044675      891.1289585640419
95.67092399031142         -54.286962549400876      64.85659238292894        -29609.472791316737      -55215.46430327199       -916.6648355872039
86.08979568947937         -51.35848624407369       73.03474886226978        -51552.320985282226      -67327.04689357454       2261.4885888128665
95.12520006297419         -55.23763493288913       51.899772659349445       -38851.80292913413       -62267.86264451505       -493.10028688218324
86.98903329425508         -53.962717941977026      58.49532854206841        -46516.402899315166      -68576.40624991678       -515.7466241111952
59.1314562352418          -63.19801691003092       49.55305338968614        -291166.9436911232       139353.41204187303       -2424.047181654098
56.335446469989115        -63.64996049509371       51.4500122437166         -263649.0912021918       -42560.1336393362        -1189.4400240782752
59.03810250380104         -63.291370641471694      57.511239253200955       -297821.4232372227       137785.23356929654       -1050.8411089498943
55.82080815327328         -64.10177358790833       58.05817154301228        -235320.36515608686      -82137.59595404366       -430.1858670582653
59.011864738802885        -63.317608406469844      53.55637632799187        -304161.88294316677      129184.35726429915       2717.1013420271265
68.88852023772662         -60.40323886348807       56.68564365149979        198670.07724925302       -277241.92723423603      365.32233110288036
67.70208243030493         -59.21680105606638       63.540269013377404       266996.6470764434        -213667.4139180548       -1005.09361317818
67.72593129617496         -59.240649921936416      60.20288175619745        262768.67059161776       -195206.06228288932      -596.7917584709448
56.922095885517074        -65.40737725975566       59.70919311808069        -267422.07719210605      -261392.7121838041       223.06244369731863
53.459372003928834        -66.0840036994245        58.423024936827126       -73323.72164637713       -103155.6800517823       1492.9278068539895
52.569458861121596        -66.79410149892611       61.5516566934228         -63104.783140833584      -88523.904741561         -305.1932665548407
56.92209588551707         -65.40737725975566       55.72858024354196        -288137.7822749679       -278247.87101436255      -177.17748016481278
54.75848708396768         -65.01159967478839       55.091754934763486       -142451.35943790877      -125683.7445562165       424.2563394771667
71.77133829043456         -63.286056916196046      61.91606700810881        -138743.41620758042      -246128.84165098798      -573.7623589940615
73.50018251120605         -56.779319597440654      64.34343007433141        46101.55318077719        -84192.29978463192       1088.6431155391504
71.77133829043457         -63.28605691619603       70.01876649453769        -195250.99613345854      -232662.86207112207      -2120.328050531715
79.51661677417913         -58.38671933321445       70.57145754795496        -33095.1050964143        -77316.03294024855       -78.43884667598668
89.82184647699788         -63.49831411512138       73.5552512419065         -40035.824283694004      -60324.83174782524       578.3174462949859
85.5821968558721          -69.1063497901803        84.77134438343236        -38662.49839233062       -56272.329746710835      -2371.916357737086
56.92209588551706         -65.40737725975565       51.74796736900326        -296628.6503535204       -271601.6233166559       -365.5977469422887
53.456484740485465        -66.08633927817642       51.413515476113055       -76416.8182438988        -102311.42243818704      2143.545654380879
59.08592718456834         -63.24354596070439       45.542160365088364       -296640.62463373435      133273.99385048673       1877.661354077966
56.92209588551706         -65.40737725975565       47.76735449446455        -334321.7298960634       -240147.70724130515      1713.1609745034852
54.98908333445754         -64.81667003199165       47.521272460019624       -169348.00635910334      -119297.26873701513      -254.96965218176055
57.1168484005649          -62.94970713821381       43.67984727298245        -258773.22993725433      32680.90919108186        -2085.509328007082
59.09270615321598         -63.23676699205676       37.528378179034085       -295934.6325900659       135561.90087866955       -1401.253294801397
56.28987385146115         -63.6902669313498        38.39456076000671        -250314.98909788125      -51819.83417866658       -430.3262480898886
59.11926873969593         -63.21020440557679       41.53875831781455        -296273.2939756579       136459.93023796743       2855.814057373581
56.92209588551706         -65.40737725975566       35.82551587084841        -281754.900730697        -259005.81138660584      -2090.5273228329334
54.49781357871638         -65.23027146302152       33.22732067321976        -138063.04615523497      -125672.49648130477      221.39509965285345
71.77133829043454         -63.28605691619602       45.861559868566935       -197265.03332747807      -248228.95747210746      -1930.679166366709
71.77133829043456         -63.28605691619602       31.390175686261227       -180444.27579756625      -227244.7279454981       -133.75771268026472
91.33721982544937         -61.29855034629726       41.015601318270654       -39725.2280238466        -60174.37122565737       -24.661655341064243
71.77133829043454         -63.28605691619602       38.3595894687961         -235008.74086628         -198880.23237787196      2755.1215055439147
78.3496378649288          -61.84962509090464       38.022836686893775       -57078.324517238856      -83576.963128717         -1878.1121879429647
-64.77503489608993        55.0381218266969         77.13300416455493        -129348.99505646898      -175245.9565137591       -1165.15260185436
-67.44425840965404        67.61313679697653        90.95330072128891        184946.72460155032       -183400.1503336057       -687.8759346085095
-64.22395407168123        55.680191481339016       86.78988343974521        -108521.84276984696      -225970.4424569452       1766.795652519026
-63.387923263305375       58.94154988196734        83.19733276427112        125916.56437956785       -308539.07506570674      431.6836333329265
-63.300070631802235       56.72830914110564        83.7588214118781         -6103.1597693501835      -256244.73576634843      -353.514087060333
-65.40737725975563        56.92209588551709        85.16129032258064        -253258.92651435855      -331321.2048026136       -379.53097149148795
-65.70058097199163        53.929895790208725       82.5094243906002         -119488.89637554398      -88608.1660580294        -853.4236874415952
-65.40737725975563        56.92209588551709        77.41935483870968        -266351.01011579536      -318322.27319069346      2586.570198409866
-63.37110981063721        58.95836333463552        79.31884190528261        124614.66075014451       -305084.2069331543       -738.3595113976991
-65.40737725975563        56.92209588551708        81.29032258064512        -265560.9447837993       -308916.9055661327       -1255.8751683078408
-65.40737725975563        56.922095885517095       89.03225806451613        -278067.8576998304       -250273.3301559192       -2384.210190708475
-76.24398906473454        46.59071416707719        114.36997894654644       24295.287200537325       -29387.045864666576      -1871.248708318748
-66.95816703669956        52.36032722477428        103.82466898845564       -80402.52737639137       -50824.58389661747       1590.992028869328
-68.1198332467615         59.634551872522934       108.3956996629126        -240118.43362875574      222989.41837485528       -8427.628054350525
-72.36448011042931        54.675210231895186       107.93721792853388       -45570.17162135831       50996.882397882895       -867.2097816367395
-67.69640021105667        59.2111188368181         103.176323455008         -253872.07965855804      179487.25764349682       -263.53486189364645
-73.67042550727177        49.39898771160889        106.93475861408288       -11160.534941152553      -11222.895448850722      195.78777798047008
-70.68460657744085        47.20896517603838        104.85416641973072       -29021.580635144244      -40282.550779141515      84.59853165800023
-71.42671042471925        54.43099209414464        98.737522091915          -62393.131723931474      37326.26732673457        -346.39035498792646
-68.35599090626592        59.87070953202735        98.86586455788277        -249516.3446690655       247689.31089844587       -1438.2272332807227
-69.28952787736937        49.23374174822844        98.6803377316018         -43992.802922579314      -37997.28863464595       -137.19154917136748
-67.36407473707429        58.87879336283572        94.91220361337975        -291189.14681018994      156435.3294906213        64.86574960864499
-67.321486292172          51.892364403762706       88.55516845455386        -74589.66051140298       -47777.3962159639        150.60054842254624
-69.40992885212084        54.52253559199099        91.86229720888568        -105902.09823113377      16738.680999213502       2074.333846351107
-68.31097219243223        59.82569081819366        90.97804939709266        -243552.65723742865      229774.22564649495       -3964.6806934547676
-69.37617672088902        49.11156792031766        93.08581712890063        -43595.68165032748       -39502.27331910561       395.62860423465196
-77.75872471348976        63.51905041527298        116.88233903974331       58291.37892213323        46618.72492438631        -32772.96088985001
-76.00225104096613        59.33402869766559        106.64007429059659       35808.09115764903        101285.97918156037       -5675.422742883516
-71.77133829043458        63.28605691619602        103.35629469475872       233310.4430622605        175489.48484023343       -7609.963187330209
-72.60471572499586        72.7057145101702         104.5985299991369        53924.232799175916       -59326.00638655992       -13173.016676928508
-67.49464132862056        67.56275387801003        99.27021280706579        187704.81462626025       -187585.54956418712      -2792.784941318969
-73.92725780179981        41.949500043578944       106.44462430256962       -10496.824401845517      -80549.82861995342       -3680.892937753148
-78.76253369584825        35.88581586822847        110.3120128171838        -345678.7294169183       25268.10538671528        -14291.699863716682
-77.32920970971992        35.28729694479529        108.91659138067092       -265185.07146242785      -1799.6796710419499      -10763.44126950238
-75.87328499647832        38.3176803035254         109.30010482938422       -157952.8216730873       -179321.77847341239      -12417.945205772789
-77.61947896803578        38.645394094648005       112.25806451612901       -120360.46491981694      -340610.6083748277       -19710.45012339642
-77.36098416462889        44.36953101258462        109.29377204203746       63017.891835441675       -54183.230409281634      864.076509009936
-77.61947896803579        38.645394094648005       108.38709677419354       -189630.8888120758       -340295.58321540366      -6132.161067337104
-76.24617359591613        37.57021442554489        105.80977157760653       -203009.13405564363      -160870.32978323242      -9352.36023357109
-77.83631322791403        43.51457806954387        103.88911365391009       78290.48061568897        -85028.67338093533       -1702.3680230488987
-72.7107619798632         44.02436930050994        100.7137079646981        -16350.14078317077       -67897.02361463115       -742.0872465321016
-75.31426964822123        39.40508580570563        101.9030066433186        -75465.78914279822       -169812.156789144        -1121.946230164159
-77.12567487832719        42.89464033992494        98.63757938414982        53645.270507278066       -109302.71225885586      -302.6415732618697
-74.73743892998806        40.48845788846872        97.12252974799966        -33164.83554774433       -120166.32842900151      949.6565525297775
-77.61947896803578        38.645394094648005       100.64516129032256       -169933.13050199105      -351890.7632862313       -1133.6974798031765
-77.1435510123612         35.69135101398132        102.61410259095237       -260269.17752994198      -26089.61813902451       -2760.7267351407627
-76.75714662510184        36.514934505933546       98.7133036760853         -251854.1521981986       -92203.85674818898       -900.3406017703793
-80.00661930419709        32.88232751979952        108.40460636044789       -290338.833026054        129341.19485590798       -9522.081005648351
-78.65016202009946        32.23588085056934        107.52691773127326       -233846.5517644752       110139.81742432485       -11112.029623409055
-79.90215842106117        33.1345184006037         112.41511298453469       -303458.2455400344       124666.58746923042       -24971.325886220435
-78.1460474848029         44.91826009921564        123.71324085216996       23088.85359141307        -15019.601509960166      -4685.492320000028
-73.51384574673268        42.66983106980376        130.27634495937528       2347.961231346011        -6933.424084435446       -6541.991516922954
-81.67192116129985        40.32397061183095        114.56185984799517       262435.48104868154       -95555.3739582873        4171.15300478678
-81.08919191268596        44.3401295765055         113.05586869450686       125390.47991363682       -10619.71096054138       6504.8380067103035
-81.18212194359367        40.12108913301733        120                      163816.10983413298       -75811.43070764771       -6398.524638513837
-80.78637017918963        47.531900216720075       118.29040930553597       39455.36969986351        12161.548944699549       7092.574069243231
-82.42663595639094        32.228452817816205       122.63625322208506       113653.32711709756       -35754.839724784455      -84060.28244495216
-79.85064928081555        29.135439063659064       125.83284053528813       20024.45358115205        5521.829408453072        -46265.825732087804
-80.44731154356701        27.44503717272528        121.61868237776841       22393.503604007175       62561.39582387903        -105327.95120823354
-80.6809464269565         31.254357834557712       119.99999999999999       -82567.01810830281       73783.28870400946        -393992.06855183037
-79.7601790419025         29.382202762959317       118.33753532152043       -170782.49532730354      164281.27342073387       -137254.57389558156
-82.95377779518908        34.294172921677614       119.99999999999999       244180.88193376284       -106104.37494521796      -67468.68412990139
-81.07317721250904        30.307428952496526       114.08957065984437       -264497.55722177547      230336.45925266636       -42157.56101162072
-79.95566785322423        28.84599067712681        114.46374331599222       -163973.08220062495      214336.66502648065       -46363.665920179206
-81.21190721101559        29.972505108594046       117.30490438453315       -291941.42413556215      230669.39066659694       -109999.31909699757
-80.88119922084113        26.13869952003367        117.79031434983055       25958.87838625975        171183.4310483277        -65041.69170489098
-79.96051003130727        32.993645151761264       100.4585326571087        -281421.9403006958       120968.32359524224       -993.1950264049152
-79.10579337051885        31.10102016366622        100.97527894111275       -207914.9275702076       144203.8719868588        -2261.1633759436077
-78.0879926916005         33.57477322926464        100.044106401635         -248085.98324256102      59757.73866272087        -1239.6937086595806
-78.60704870516648        32.34087033250009        103.53417535921571       -233546.01724874115      103932.30908233907       -3700.842369649472
-79.09672810926551        31.124067896226634       98.8073852719501         -208655.0685630274       145555.90726156186       -1215.160245725591
-82.21168015641686        27.558839704512557       116.12903225806448       109062.20760020663       368723.23107480945       -51355.65311518371
-81.21907080761908        25.06915509439753        114.758639729775         51055.31323028426        137149.52823120114       -27821.1924760673
-81.13443593002994        30.159537325843953       110.19273777500614       -247905.2269692926       239466.56267824044       -13781.415953477243
